"","V1"
"16356",29
"16357",29
"16358",29
"16359",29
"16360",29
"16361",29
"16362",5
"16363",29
"16364",29
"16365",29
"16366",29
"16367",5
"16368",29
"16369",29
"16370",21
"16371",29
"16372",5
"16373",21
"16374",29
"16375",29
"16376",22
"16377",19
"16378",22
"16379",22
"16380",22
"16381",28
"16382",19
"16383",25
"16384",28
"16385",28
"16386",22
"16387",28
"16388",22
"16389",25
"16390",26
"16391",21
"16392",29
"16393",4
"16394",21
"16395",12
"16396",27
"16397",20
"16398",12
"16399",28
"16400",14
"16401",19
"16402",23
"16403",14
"16404",28
"16405",20
"16406",28
"16407",14
"16408",28
"16409",18
"16410",29
"16411",17
"16412",29
"16413",29
"16414",29
"16415",12
"16416",18
"16417",29
"16418",14
"16419",28
"16420",18
"16421",20
"16422",8
"16423",10
"16424",26
"16425",20
"16426",10
"16427",6
"16428",14
"16429",26
"16430",2
"16431",26
"16432",26
"16433",6
"16434",25
"16435",25
"16436",25
"16437",25
"16438",25
"16439",25
"16440",25
"16441",25
"16442",29
"16443",25
"16444",25
"16445",25
"16446",20
"16447",25
"16448",25
"16449",25
"16450",25
"16451",25
"16452",28
"16453",25
"16454",25
"16455",25
"16456",28
"16457",25
"16458",25
"16459",25
"16460",25
"16461",25
"16462",25
"16463",25
"16464",25
"16465",19
"16466",19
"16467",23
"16468",20
"16469",29
"16470",3
"16471",23
"16472",29
"16473",25
"16474",25
"16475",23
"16476",5
"16477",28
"16478",28
"16479",29
"16480",14
"16481",28
"16482",28
"16483",29
"16484",27
"16485",28
"16486",29
"16487",28
"16488",29
"16489",28
"16490",23
"16491",29
"16492",28
"16493",27
"16494",29
"16495",20
"16496",27
"16497",29
"16498",20
"16499",6
"16500",29
"16501",21
"16502",29
"16503",28
"16504",25
"16505",21
"16506",29
"16507",5
"16508",29
"16509",29
"16510",29
"16511",28
"16512",19
"16513",28
"16514",19
"16515",28
"16516",28
"16517",19
"16518",19
"16519",28
"16520",19
"16521",28
"16522",28
"16523",19
"16524",23
"16525",29
"16526",2
"16527",28
"16528",28
"16529",19
"16530",29
"16531",20
"16532",23
"16533",19
"16534",19
"16535",28
"16536",28
"16537",23
"16538",29
"16539",27
"16540",29
"16541",27
"16542",27
"16543",29
"16544",27
"16545",27
"16546",27
"16547",29
"16548",23
"16549",27
"16550",29
"16551",29
"16552",29
"16553",29
"16554",27
"16555",28
"16556",27
"16557",29
"16558",29
"16559",29
"16560",29
"16561",27
"16562",29
"16563",28
"16564",5
"16565",27
"16566",27
"16567",27
"16568",27
"16569",27
"16570",19
"16571",26
"16572",28
"16573",28
"16574",28
"16575",28
"16576",28
"16577",28
"16578",28
"16579",17
"16580",28
"16581",28
"16582",28
"16583",17
"16584",28
"16585",28
"16586",28
"16587",28
"16588",28
"16589",28
"16590",26
"16591",28
"16592",28
"16593",29
"16594",29
"16595",29
"16596",29
"16597",29
"16598",29
"16599",29
"16600",29
"16601",29
"16602",29
"16603",29
"16604",5
"16605",5
"16606",29
"16607",26
"16608",29
"16609",29
"16610",29
"16611",29
"16612",21
"16613",29
"16614",29
"16615",19
"16616",29
"16617",5
"16618",29
"16619",29
"16620",26
"16621",5
"16622",29
"16623",29
"16624",29
"16625",29
"16626",29
"16627",29
"16628",29
"16629",29
"16630",29
"16631",29
"16632",29
"16633",29
"16634",29
"16635",28
"16636",5
"16637",29
"16638",28
"16639",28
"16640",28
"16641",28
"16642",28
"16643",14
"16644",28
"16645",28
"16646",28
"16647",28
"16648",28
"16649",28
"16650",28
"16651",14
"16652",17
"16653",28
"16654",28
"16655",28
"16656",28
"16657",28
"16658",28
"16659",28
"16660",28
"16661",19
"16662",28
"16663",28
"16664",28
"16665",28
"16666",28
"16667",28
"16668",14
"16669",28
"16670",28
"16671",28
"16672",28
"16673",28
"16674",28
"16675",28
"16676",28
"16677",28
"16678",17
"16679",28
"16680",28
"16681",20
"16682",17
"16683",17
"16684",28
"16685",28
"16686",28
"16687",28
"16688",29
"16689",28
"16690",28
"16691",28
"16692",28
"16693",28
"16694",23
"16695",3
"16696",29
"16697",3
"16698",29
"16699",3
"16700",3
"16701",29
"16702",29
"16703",29
"16704",29
"16705",29
"16706",3
"16707",29
"16708",3
"16709",29
"16710",29
"16711",29
"16712",3
"16713",3
"16714",29
"16715",29
"16716",29
"16717",29
"16718",29
"16719",3
"16720",29
"16721",3
"16722",29
"16723",29
"16724",29
"16725",29
"16726",3
"16727",29
"16728",3
"16729",28
"16730",29
"16731",29
"16732",29
"16733",29
"16734",3
"16735",3
"16736",29
"16737",29
"16738",29
"16739",29
"16740",29
"16741",3
"16742",3
"16743",29
"16744",29
"16745",29
"16746",29
"16747",29
"16748",29
"16749",29
"16750",29
"16751",29
"16752",29
"16753",23
"16754",29
"16755",3
"16756",29
"16757",29
"16758",29
"16759",29
"16760",23
"16761",3
"16762",29
"16763",29
"16764",29
"16765",29
"16766",29
"16767",29
"16768",29
"16769",29
"16770",14
"16771",14
"16772",14
"16773",14
"16774",17
"16775",14
"16776",14
"16777",14
"16778",14
"16779",14
"16780",14
"16781",14
"16782",14
"16783",14
"16784",14
"16785",14
"16786",14
"16787",14
"16788",14
"16789",14
"16790",14
"16791",17
"16792",14
"16793",14
"16794",14
"16795",14
"16796",14
"16797",14
"16798",17
"16799",14
"16800",14
"16801",14
"16802",14
"16803",14
"16804",14
"16805",14
"16806",17
"16807",14
"16808",14
"16809",14
"16810",14
"16811",14
"16812",14
"16813",14
"16814",14
"16815",14
"16816",14
"16817",17
"16818",17
"16819",14
"16820",14
"16821",14
"16822",14
"16823",17
"16824",14
"16825",14
"16826",14
"16827",14
"16828",14
"16829",14
"16830",14
"16831",14
"16832",14
"16833",17
"16834",14
"16835",14
"16836",14
"16837",14
"16838",14
"16839",17
"16840",17
"16841",14
"16842",14
"16843",14
"16844",14
"16845",14
"16846",14
"16847",28
"16848",20
"16849",19
"16850",28
"16851",29
"16852",1
"16853",1
"16854",1
"16855",2
"16856",2
"16857",1
"16858",20
"16859",28
"16860",27
"16861",19
"16862",1
"16863",27
"16864",1
"16865",19
"16866",1
"16867",19
"16868",2
"16869",19
"16870",29
"16871",15
"16872",2
"16873",2
"16874",2
"16875",23
"16876",19
"16877",19
"16878",17
"16879",19
"16880",19
"16881",29
"16882",14
"16883",19
"16884",2
"16885",2
"16886",29
"16887",28
"16888",29
"16889",23
"16890",14
"16891",26
"16892",26
"16893",28
"16894",26
"16895",26
"16896",2
"16897",17
"16898",1
"16899",26
"16900",29
"16901",19
"16902",19
"16903",17
"16904",10
"16905",17
"16906",19
"16907",23
"16908",29
"16909",25
"16910",14
"16911",16
"16912",26
"16913",21
"16914",29
"16915",14
"16916",29
"16917",19
"16918",21
"16919",18
"16920",23
"16921",21
"16922",28
"16923",26
"16924",18
"16925",29
"16926",22
"16927",29
"16928",28
"16929",22
"16930",24
"16931",19
"16932",26
"16933",23
"16934",28
"16935",6
"16936",2
"16937",28
"16938",26
"16939",14
"16940",19
"16941",28
"16942",26
"16943",28
"16944",27
"16945",26
"16946",26
"16947",23
"16948",26
"16949",29
"16950",21
"16951",28
"16952",29
"16953",30
"16954",12
"16955",12
"16956",30
"16957",30
"16958",8
"16959",12
"16960",12
"16961",12
"16962",12
"16963",12
"16964",8
"16965",12
"16966",8
"16967",12
"16968",8
"16969",12
"16970",12
"16971",12
"16972",12
"16973",12
"16974",12
"16975",12
"16976",12
"16977",12
"16978",8
"16979",12
"16980",12
"16981",12
"16982",29
"16983",22
"16984",28
"16985",3
"16986",13
"16987",13
"16988",5
"16989",13
"16990",23
"16991",25
"16992",28
"16993",29
"16994",14
"16995",25
"16996",22
"16997",14
"16998",22
"16999",20
"17000",26
"17001",22
"17002",25
"17003",28
"17004",14
"17005",28
"17006",14
"17007",28
"17008",19
"17009",22
"17010",2
"17011",28
"17012",28
"17013",10
"17014",21
"17015",14
"17016",17
"17017",28
"17018",15
"17019",10
"17020",23
"17021",1
"17022",14
"17023",14
"17024",3
"17025",28
"17026",8
"17027",28
"17028",28
"17029",28
"17030",20
"17031",28
"17032",17
"17033",14
"17034",14
"17035",28
"17036",28
"17037",28
"17038",14
"17039",2
"17040",17
"17041",14
"17042",28
"17043",22
"17044",2
"17045",29
"17046",14
"17047",19
"17048",14
"17049",14
"17050",28
"17051",29
"17052",25
"17053",21
"17054",29
"17055",29
"17056",14
"17057",28
"17058",25
"17059",25
"17060",25
"17061",25
"17062",3
"17063",29
"17064",21
"17065",5
"17066",29
"17067",25
"17068",25
"17069",29
"17070",29
"17071",29
"17072",29
"17073",5
"17074",20
"17075",29
"17076",13
"17077",13
"17078",13
"17079",13
"17080",13
"17081",13
"17082",29
"17083",13
"17084",13
"17085",29
"17086",13
"17087",29
"17088",13
"17089",19
"17090",19
"17091",28
"17092",28
"17093",28
"17094",14
"17095",19
"17096",28
"17097",19
"17098",19
"17099",28
"17100",19
"17101",28
"17102",19
"17103",19
"17104",17
"17105",14
"17106",22
"17107",28
"17108",19
"17109",20
"17110",26
"17111",19
"17112",21
"17113",16
"17114",19
"17115",19
"17116",19
"17117",19
"17118",29
"17119",19
"17120",19
"17121",29
"17122",19
"17123",16
"17124",28
"17125",16
"17126",19
"17127",5
"17128",23
"17129",19
"17130",19
"17131",19
"17132",19
"17133",17
"17134",14
"17135",17
"17136",14
"17137",17
"17138",14
"17139",17
"17140",17
"17141",14
"17142",28
"17143",28
"17144",14
"17145",28
"17146",17
"17147",14
"17148",29
"17149",14
"17150",14
"17151",14
"17152",14
"17153",19
"17154",28
"17155",28
"17156",14
"17157",14
"17158",28
"17159",28
"17160",14
"17161",28
"17162",28
"17163",28
"17164",14
"17165",17
"17166",17
"17167",28
"17168",17
"17169",14
"17170",19
"17171",17
"17172",28
"17173",14
"17174",28
"17175",17
"17176",14
"17177",17
"17178",14
"17179",17
"17180",19
"17181",28
"17182",28
"17183",28
"17184",28
"17185",17
"17186",28
"17187",28
"17188",17
"17189",28
"17190",14
"17191",14
"17192",26
"17193",29
"17194",29
"17195",29
"17196",29
"17197",29
"17198",29
"17199",29
"17200",28
"17201",29
"17202",26
"17203",29
"17204",29
"17205",29
"17206",29
"17207",29
"17208",29
"17209",29
"17210",29
"17211",29
"17212",29
"17213",29
"17214",29
"17215",29
"17216",29
"17217",29
"17218",29
"17219",29
"17220",29
"17221",29
"17222",29
"17223",29
"17224",29
"17225",29
"17226",29
"17227",29
"17228",29
"17229",29
"17230",29
"17231",29
"17232",29
"17233",29
"17234",29
"17235",29
"17236",29
"17237",29
"17238",29
"17239",29
"17240",29
"17241",29
"17242",29
"17243",29
"17244",29
"17245",29
"17246",29
"17247",29
"17248",29
"17249",29
"17250",29
"17251",29
"17252",29
"17253",29
"17254",29
"17255",29
"17256",29
"17257",29
"17258",29
"17259",29
"17260",29
"17261",29
"17262",29
"17263",26
"17264",29
"17265",29
"17266",29
"17267",29
"17268",29
"17269",5
"17270",29
"17271",29
"17272",29
"17273",29
"17274",29
"17275",29
"17276",29
"17277",29
"17278",29
"17279",29
"17280",29
"17281",29
"17282",29
"17283",29
"17284",29
"17285",29
"17286",20
"17287",5
"17288",29
"17289",29
"17290",29
"17291",29
"17292",29
"17293",29
"17294",29
"17295",29
"17296",29
"17297",29
"17298",29
"17299",29
"17300",29
"17301",14
"17302",21
"17303",3
"17304",20
"17305",6
"17306",29
"17307",21
"17308",29
"17309",29
"17310",3
"17311",20
"17312",25
"17313",19
"17314",16
"17315",29
"17316",25
"17317",29
"17318",28
"17319",29
"17320",23
"17321",19
"17322",28
"17323",28
"17324",28
"17325",14
"17326",15
"17327",14
"17328",29
"17329",17
"17330",17
"17331",28
"17332",17
"17333",23
"17334",14
"17335",26
"17336",26
"17337",14
"17338",17
"17339",14
"17340",3
"17341",14
"17342",14
"17343",17
"17344",28
"17345",14
"17346",14
"17347",17
"17348",28
"17349",28
"17350",17
"17351",23
"17352",28
"17353",19
"17354",28
"17355",23
"17356",28
"17357",17
"17358",28
"17359",5
"17360",14
"17361",19
"17362",23
"17363",23
"17364",17
"17365",28
"17366",17
"17367",19
"17368",28
"17369",19
"17370",20
"17371",19
"17372",19
"17373",19
"17374",19
"17375",19
"17376",19
"17377",20
"17378",19
"17379",29
"17380",20
"17381",19
"17382",23
"17383",5
"17384",19
"17385",19
"17386",29
"17387",28
"17388",19
"17389",19
"17390",28
"17391",19
"17392",19
"17393",19
"17394",19
"17395",28
"17396",19
"17397",20
"17398",5
"17399",28
"17400",20
"17401",23
"17402",2
"17403",26
"17404",28
"17405",29
"17406",25
"17407",29
"17408",29
"17409",29
"17410",21
"17411",29
"17412",29
"17413",29
"17414",17
"17415",19
"17416",19
"17417",19
"17418",19
"17419",19
"17420",19
"17421",19
"17422",19
"17423",19
"17424",3
"17425",19
"17426",3
"17427",19
"17428",19
"17429",19
"17430",19
"17431",19
"17432",19
"17433",19
"17434",19
"17435",19
"17436",19
"17437",19
"17438",28
"17439",29
"17440",29
"17441",23
"17442",3
"17443",26
"17444",3
"17445",3
"17446",29
"17447",28
"17448",29
"17449",28
"17450",3
"17451",29
"17452",29
"17453",3
"17454",28
"17455",3
"17456",29
"17457",29
"17458",29
"17459",29
"17460",3
"17461",29
"17462",3
"17463",29
"17464",29
"17465",29
"17466",29
"17467",28
"17468",10
"17469",29
"17470",28
"17471",29
"17472",29
"17473",28
"17474",29
"17475",29
"17476",3
"17477",29
"17478",3
"17479",25
"17480",29
"17481",3
"17482",20
"17483",29
"17484",21
"17485",29
"17486",19
"17487",3
"17488",23
"17489",25
"17490",29
"17491",27
"17492",27
"17493",25
"17494",25
"17495",19
"17496",29
"17497",25
"17498",14
"17499",25
"17500",21
"17501",25
"17502",2
"17503",23
"17504",29
"17505",21
"17506",21
"17507",25
"17508",28
"17509",23
"17510",25
"17511",27
"17512",20
"17513",19
"17514",19
"17515",19
"17516",23
"17517",3
"17518",19
"17519",26
"17520",26
"17521",21
"17522",7
"17523",22
"17524",26
"17525",26
"17526",26
"17527",26
"17528",19
"17529",29
"17530",21
"17531",22
"17532",26
"17533",21
"17534",20
"17535",26
"17536",26
"17537",21
"17538",29
"17539",23
"17540",23
"17541",28
"17542",23
"17543",19
"17544",29
"17545",28
"17546",19
"17547",28
"17548",28
"17549",20
"17550",28
"17551",30
"17552",30
"17553",12
"17554",19
"17555",12
"17556",30
"17557",30
"17558",12
"17559",30
"17560",30
"17561",30
"17562",30
"17563",30
"17564",30
"17565",30
"17566",30
"17567",30
"17568",30
"17569",30
"17570",30
"17571",30
"17572",30
"17573",12
"17574",30
"17575",30
"17576",30
"17577",30
"17578",30
"17579",30
"17580",30
"17581",30
"17582",30
"17583",30
"17584",30
"17585",30
"17586",30
"17587",30
"17588",30
"17589",30
"17590",3
"17591",30
"17592",30
"17593",30
"17594",30
"17595",30
"17596",30
"17597",30
"17598",30
"17599",30
"17600",30
"17601",30
"17602",30
"17603",30
"17604",30
"17605",30
"17606",30
"17607",30
"17608",30
"17609",30
"17610",30
"17611",30
"17612",30
"17613",30
"17614",19
"17615",30
"17616",30
"17617",19
"17618",30
"17619",30
"17620",26
"17621",30
"17622",30
"17623",30
"17624",30
"17625",30
"17626",30
"17627",30
"17628",2
"17629",30
"17630",30
"17631",30
"17632",30
"17633",30
"17634",30
"17635",30
"17636",30
"17637",30
"17638",20
"17639",30
"17640",30
"17641",30
"17642",30
"17643",30
"17644",30
"17645",17
"17646",17
"17647",11
"17648",17
"17649",11
"17650",11
"17651",11
"17652",11
"17653",17
"17654",2
"17655",2
"17656",11
"17657",11
"17658",11
"17659",19
"17660",17
"17661",2
"17662",17
"17663",11
"17664",2
"17665",2
"17666",11
"17667",2
"17668",11
"17669",28
"17670",20
"17671",11
"17672",28
"17673",19
"17674",11
"17675",2
"17676",11
"17677",2
"17678",20
"17679",17
"17680",2
"17681",11
"17682",11
"17683",2
"17684",11
"17685",2
"17686",11
"17687",2
"17688",11
"17689",2
"17690",21
"17691",14
"17692",2
"17693",23
"17694",14
"17695",29
"17696",29
"17697",26
"17698",26
"17699",26
"17700",26
"17701",29
"17702",29
"17703",23
"17704",23
"17705",19
"17706",19
"17707",23
"17708",23
"17709",28
"17710",23
"17711",26
"17712",19
"17713",23
"17714",14
"17715",23
"17716",28
"17717",20
"17718",6
"17719",17
"17720",6
"17721",28
"17722",14
"17723",7
"17724",23
"17725",19
"17726",2
"17727",28
"17728",14
"17729",17
"17730",10
"17731",23
"17732",17
"17733",6
"17734",20
"17735",28
"17736",19
"17737",16
"17738",2
"17739",14
"17740",10
"17741",19
"17742",14
"17743",21
"17744",25
"17745",21
"17746",25
"17747",20
"17748",21
"17749",26
"17750",2
"17751",2
"17752",14
"17753",2
"17754",2
"17755",14
"17756",2
"17757",14
"17758",17
"17759",2
"17760",14
"17761",14
"17762",14
"17763",26
"17764",14
"17765",14
"17766",17
"17767",2
"17768",26
"17769",19
"17770",23
"17771",15
"17772",14
"17773",28
"17774",15
"17775",20
"17776",17
"17777",1
"17778",26
"17779",26
"17780",28
"17781",16
"17782",28
"17783",28
"17784",26
"17785",23
"17786",23
"17787",26
"17788",28
"17789",28
"17790",28
"17791",28
"17792",4
"17793",20
"17794",26
"17795",19
"17796",14
"17797",17
"17798",23
"17799",27
"17800",4
"17801",20
"17802",4
"17803",14
"17804",26
"17805",7
"17806",26
"17807",21
"17808",31
"17809",31
"17810",31
"17811",31
"17812",31
"17813",31
"17814",31
"17815",31
"17816",31
"17817",31
"17818",31
"17819",31
"17820",31
"17821",31
"17822",31
"17823",31
"17824",31
"17825",26
"17826",31
"17827",31
"17828",31
"17829",31
"17830",31
"17831",31
"17832",31
"17833",31
"17834",31
"17835",31
"17836",31
"17837",31
"17838",31
"17839",31
"17840",31
"17841",31
"17842",31
"17843",31
"17844",31
"17845",31
"17846",31
"17847",31
"17848",31
"17849",31
"17850",31
"17851",6
"17852",31
"17853",31
"17854",31
"17855",31
"17856",31
"17857",31
"17858",31
"17859",31
"17860",31
"17861",31
"17862",31
"17863",31
"17864",31
"17865",31
"17866",14
"17867",31
"17868",31
"17869",31
"17870",31
"17871",31
"17872",31
"17873",31
"17874",31
"17875",31
"17876",31
"17877",31
"17878",14
"17879",31
"17880",31
"17881",31
"17882",31
"17883",31
"17884",31
"17885",24
"17886",2
"17887",2
"17888",1
"17889",1
"17890",1
"17891",1
"17892",20
"17893",2
"17894",1
"17895",24
"17896",19
"17897",24
"17898",2
"17899",24
"17900",24
"17901",2
"17902",1
"17903",24
"17904",2
"17905",2
"17906",31
"17907",1
"17908",17
"17909",1
"17910",2
"17911",19
"17912",1
"17913",2
"17914",1
"17915",19
"17916",2
"17917",24
"17918",1
"17919",20
"17920",2
"17921",1
"17922",1
"17923",1
"17924",2
"17925",1
"17926",24
"17927",14
"17928",19
"17929",2
"17930",2
"17931",2
"17932",1
"17933",1
"17934",1
"17935",24
"17936",21
"17937",1
"17938",2
"17939",20
"17940",24
"17941",1
"17942",2
"17943",2
"17944",24
"17945",2
"17946",2
"17947",14
"17948",24
"17949",24
"17950",19
"17951",1
"17952",19
"17953",2
"17954",17
"17955",20
"17956",1
"17957",24
"17958",24
"17959",31
"17960",31
"17961",31
"17962",31
"17963",31
"17964",31
"17965",29
"17966",31
"17967",31
"17968",31
"17969",31
"17970",31
"17971",14
"17972",31
"17973",26
"17974",31
"17975",31
"17976",31
"17977",31
"17978",31
"17979",2
"17980",31
"17981",31
"17982",31
"17983",31
"17984",31
"17985",31
"17986",31
"17987",26
"17988",31
"17989",31
"17990",31
"17991",31
"17992",17
"17993",31
"17994",31
"17995",31
"17996",31
"17997",31
"17998",31
"17999",31
"18000",31
"18001",31
"18002",31
"18003",31
"18004",31
"18005",31
"18006",31
"18007",29
"18008",21
"18009",28
"18010",28
"18011",4
"18012",4
"18013",19
"18014",4
"18015",4
"18016",4
"18017",4
"18018",28
"18019",28
"18020",28
"18021",28
"18022",20
"18023",29
"18024",26
"18025",15
"18026",22
"18027",17
"18028",15
"18029",10
"18030",15
"18031",14
"18032",2
"18033",2
"18034",2
"18035",14
"18036",2
"18037",17
"18038",14
"18039",14
"18040",14
"18041",17
"18042",2
"18043",2
"18044",26
"18045",26
"18046",2
"18047",2
"18048",26
"18049",3
"18050",27
"18051",13
"18052",28
"18053",28
"18054",14
"18055",28
"18056",19
"18057",28
"18058",19
"18059",16
"18060",17
"18061",16
"18062",28
"18063",28
"18064",18
"18065",29
"18066",6
"18067",17
"18068",23
"18069",17
"18070",20
"18071",23
"18072",25
"18073",16
"18074",22
"18075",25
"18076",19
"18077",23
"18078",20
"18079",29
"18080",28
"18081",22
"18082",19
"18083",25
"18084",28
"18085",2
"18086",19
"18087",23
"18088",22
"18089",14
"18090",26
"18091",28
"18092",21
"18093",3
"18094",28
"18095",28
"18096",2
"18097",17
"18098",19
"18099",17
"18100",28
"18101",11
"18102",17
"18103",11
"18104",11
"18105",2
"18106",2
"18107",11
"18108",2
"18109",20
"18110",28
"18111",17
"18112",28
"18113",2
"18114",28
"18115",11
"18116",11
"18117",11
"18118",11
"18119",2
"18120",11
"18121",2
"18122",11
"18123",2
"18124",30
"18125",23
"18126",30
"18127",30
"18128",30
"18129",30
"18130",30
"18131",30
"18132",30
"18133",29
"18134",30
"18135",30
"18136",30
"18137",30
"18138",30
"18139",30
"18140",30
"18141",30
"18142",30
"18143",30
"18144",30
"18145",30
"18146",30
"18147",30
"18148",30
"18149",30
"18150",30
"18151",30
"18152",30
"18153",30
"18154",20
"18155",30
"18156",30
"18157",30
"18158",30
"18159",30
"18160",30
"18161",30
"18162",30
"18163",30
"18164",26
"18165",30
"18166",30
"18167",30
"18168",12
"18169",30
"18170",30
